episode;loss
1873;0.000000
1874;0.000000
1875;0.000000
1876;0.000000
1877;0.000000
1878;0.000000
1879;0.000000
1880;0.000000
1881;0.000000
1882;0.000000
1883;0.000000
1884;0.000000
1885;0.000000
1886;0.000000
1887;0.000000
1888;0.000000
1889;0.000000
1890;0.000000
1891;0.000000
1892;0.000000
1893;0.000000
1894;0.000000
1895;0.000000
1896;0.000000
1897;0.000000
1898;0.000000
1899;0.000000
1900;0.000000
1901;0.000000
1902;0.000000
1903;0.000000
1904;0.000000
1905;0.000000
1906;0.000000
1907;0.000000
1908;0.000000
1909;0.000000
1910;0.000000
1911;0.000000
1912;0.000000
1913;0.000000
1914;0.000000
1915;0.000000
1916;0.000000
1917;0.000000
1918;0.000000
1919;0.000000
1920;0.000000
1921;0.000000
1922;0.000000
1923;0.000000
1924;0.000000
1925;0.000000
1926;0.000000
1927;0.000000
1928;0.000000
1929;0.000000
1930;0.000000
1931;0.000000
1932;0.000000
1933;0.000000
1934;0.000000
1935;0.000000
1936;0.000000
1937;0.000000
1938;0.000000
1939;0.000000
1940;0.000000
1941;0.000000
1942;0.000000
1943;0.000000
1944;0.000000
1945;0.000000
1946;0.000000
1947;0.000000
1948;0.000000
1949;0.000000
1950;0.000000
1951;0.000000
1952;0.000000
1953;0.000000
1954;0.000000
1955;0.000000
1956;0.000000
1957;0.000000
1958;0.000000
1959;0.000000
1960;0.000000
1961;0.000000
1962;0.000000
1963;0.000000
1964;0.000000
1965;0.000000
1966;0.000000
1967;0.000000
1968;0.000000
1969;0.000000
1970;0.000000
1971;0.000000
1972;0.000000
1973;0.000000
1974;0.000000
1975;0.000000
1976;0.000000
1977;0.000000
1978;0.000000
1979;0.000000
1980;0.000000
1981;0.000000
1982;0.000000
1983;0.000000
1984;0.000000
1985;0.000000
1986;0.000000
1987;0.000000
1988;0.000000
1989;0.000000
1990;0.000000
1991;0.000000
1992;0.000000
1993;0.000000
1994;0.000000
1995;0.000000
1996;0.000000
1997;0.000000
1998;0.000000
1999;0.000000
